,Role,task,ratio
3320,Volunteer,Perfective,0.6666666666666666
3321,Volunteer,Feature,0.16666666666666666
3322,Volunteer,Corrective,0.16666666666666666
3323,Volunteer,Nonfunctional,0.0
3324,Volunteer,Perfective,0.5
3325,Volunteer,Feature,0.2
3326,Volunteer,Corrective,0.3
3327,Volunteer,Nonfunctional,0.0
3328,Volunteer,Perfective,0.42857142857142855
3329,Volunteer,Feature,0.14285714285714285
3330,Volunteer,Corrective,0.42857142857142855
3331,Volunteer,Nonfunctional,0.0
3332,Volunteer,Perfective,0.8333333333333334
3333,Volunteer,Feature,0.16666666666666666
3334,Volunteer,Corrective,0.0
3335,Volunteer,Nonfunctional,0.0
3336,Volunteer,Perfective,0.6206896551724138
3337,Volunteer,Feature,0.20689655172413793
3338,Volunteer,Corrective,0.10344827586206896
3339,Volunteer,Nonfunctional,0.06896551724137931
3340,Volunteer,Perfective,0.375
3341,Volunteer,Feature,0.25
3342,Volunteer,Corrective,0.375
3343,Volunteer,Nonfunctional,0.0
3344,Volunteer,Perfective,0.7692307692307693
3345,Volunteer,Feature,0.23076923076923078
3346,Volunteer,Corrective,0.0
3347,Volunteer,Nonfunctional,0.0
3348,Volunteer,Perfective,0.4444444444444444
3349,Volunteer,Feature,0.16666666666666666
3350,Volunteer,Corrective,0.3888888888888889
3351,Volunteer,Nonfunctional,0.0
3352,Volunteer,Perfective,0.5714285714285714
3353,Volunteer,Feature,0.0
3354,Volunteer,Corrective,0.2857142857142857
3355,Volunteer,Nonfunctional,0.14285714285714285
3356,Volunteer,Perfective,0.6086956521739131
3357,Volunteer,Feature,0.2608695652173913
3358,Volunteer,Corrective,0.13043478260869565
3359,Volunteer,Nonfunctional,0.0
3360,Volunteer,Perfective,0.6
3361,Volunteer,Feature,0.08571428571428572
3362,Volunteer,Corrective,0.3142857142857143
3363,Volunteer,Nonfunctional,0.0
3364,Volunteer,Perfective,0.4375
3365,Volunteer,Feature,0.25
3366,Volunteer,Corrective,0.3125
3367,Volunteer,Nonfunctional,0.0
3368,Volunteer,Perfective,0.9230769230769231
3369,Volunteer,Feature,0.07692307692307693
3370,Volunteer,Corrective,0.0
3371,Volunteer,Nonfunctional,0.0
3372,Volunteer,Perfective,1.0
3373,Volunteer,Feature,0.0
3374,Volunteer,Corrective,0.0
3375,Volunteer,Nonfunctional,0.0
3376,Volunteer,Perfective,0.45
3377,Volunteer,Feature,0.3
3378,Volunteer,Corrective,0.1
3379,Volunteer,Nonfunctional,0.15
3380,Volunteer,Perfective,0.43333333333333335
3381,Volunteer,Feature,0.03333333333333333
3382,Volunteer,Corrective,0.4666666666666667
3383,Volunteer,Nonfunctional,0.06666666666666667
3384,Volunteer,Perfective,0.3333333333333333
3385,Volunteer,Feature,0.3333333333333333
3386,Volunteer,Corrective,0.16666666666666666
3387,Volunteer,Nonfunctional,0.16666666666666666
3388,Volunteer,Perfective,0.2857142857142857
3389,Volunteer,Feature,0.2857142857142857
3390,Volunteer,Corrective,0.2857142857142857
3391,Volunteer,Nonfunctional,0.14285714285714285
3392,Volunteer,Perfective,0.6410256410256411
3393,Volunteer,Feature,0.2564102564102564
3394,Volunteer,Corrective,0.07692307692307693
3395,Volunteer,Nonfunctional,0.02564102564102564
3396,Volunteer,Perfective,0.6666666666666666
3397,Volunteer,Feature,0.3333333333333333
3398,Volunteer,Corrective,0.0
3399,Volunteer,Nonfunctional,0.0
3400,Volunteer,Perfective,0.5555555555555556
3401,Volunteer,Feature,0.0
3402,Volunteer,Corrective,0.3333333333333333
3403,Volunteer,Nonfunctional,0.1111111111111111
3404,Volunteer,Perfective,0.6666666666666666
3405,Volunteer,Feature,0.16666666666666666
3406,Volunteer,Corrective,0.16666666666666666
3407,Volunteer,Nonfunctional,0.0
3408,Volunteer,Perfective,0.38461538461538464
3409,Volunteer,Feature,0.0
3410,Volunteer,Corrective,0.5384615384615384
3411,Volunteer,Nonfunctional,0.07692307692307693
3412,Volunteer,Perfective,1.0
3413,Volunteer,Feature,0.0
3414,Volunteer,Corrective,0.0
3415,Volunteer,Nonfunctional,0.0
3416,Volunteer,Perfective,0.75
3417,Volunteer,Feature,0.25
3418,Volunteer,Corrective,0.0
3419,Volunteer,Nonfunctional,0.0
3420,Volunteer,Perfective,0.7777777777777778
3421,Volunteer,Feature,0.2222222222222222
3422,Volunteer,Corrective,0.0
3423,Volunteer,Nonfunctional,0.0
3424,Volunteer,Perfective,0.5714285714285714
3425,Volunteer,Feature,0.2857142857142857
3426,Volunteer,Corrective,0.0
3427,Volunteer,Nonfunctional,0.14285714285714285
3428,Volunteer,Perfective,0.5833333333333334
3429,Volunteer,Feature,0.3333333333333333
3430,Volunteer,Corrective,0.08333333333333333
3431,Volunteer,Nonfunctional,0.0
3432,Volunteer,Perfective,0.8
3433,Volunteer,Feature,0.1
3434,Volunteer,Corrective,0.1
3435,Volunteer,Nonfunctional,0.0
3436,Volunteer,Perfective,0.8571428571428571
3437,Volunteer,Feature,0.14285714285714285
3438,Volunteer,Corrective,0.0
3439,Volunteer,Nonfunctional,0.0
3440,Volunteer,Perfective,0.5
3441,Volunteer,Feature,0.0
3442,Volunteer,Corrective,0.25
3443,Volunteer,Nonfunctional,0.25
3444,Volunteer,Perfective,0.35714285714285715
3445,Volunteer,Feature,0.14285714285714285
3446,Volunteer,Corrective,0.42857142857142855
3447,Volunteer,Nonfunctional,0.07142857142857142
3448,Volunteer,Perfective,0.75
3449,Volunteer,Feature,0.125
3450,Volunteer,Corrective,0.125
3451,Volunteer,Nonfunctional,0.0
3452,Volunteer,Perfective,0.5777777777777777
3453,Volunteer,Feature,0.24444444444444444
3454,Volunteer,Corrective,0.13333333333333333
3455,Volunteer,Nonfunctional,0.044444444444444446
3456,Volunteer,Perfective,0.38461538461538464
3457,Volunteer,Feature,0.5384615384615384
3458,Volunteer,Corrective,0.07692307692307693
3459,Volunteer,Nonfunctional,0.0
3460,Volunteer,Perfective,0.7142857142857143
3461,Volunteer,Feature,0.0
3462,Volunteer,Corrective,0.2857142857142857
3463,Volunteer,Nonfunctional,0.0
3464,Volunteer,Perfective,0.14285714285714285
3465,Volunteer,Feature,0.42857142857142855
3466,Volunteer,Corrective,0.42857142857142855
3467,Volunteer,Nonfunctional,0.0
3468,Volunteer,Perfective,0.5
3469,Volunteer,Feature,0.36666666666666664
3470,Volunteer,Corrective,0.13333333333333333
3471,Volunteer,Nonfunctional,0.0
3472,Volunteer,Perfective,0.3333333333333333
3473,Volunteer,Feature,0.5
3474,Volunteer,Corrective,0.0
3475,Volunteer,Nonfunctional,0.16666666666666666
3476,Volunteer,Perfective,0.46153846153846156
3477,Volunteer,Feature,0.3076923076923077
3478,Volunteer,Corrective,0.15384615384615385
3479,Volunteer,Nonfunctional,0.07692307692307693
3480,Volunteer,Perfective,0.8
3481,Volunteer,Feature,0.1
3482,Volunteer,Corrective,0.1
3483,Volunteer,Nonfunctional,0.0
3484,Volunteer,Perfective,0.5555555555555556
3485,Volunteer,Feature,0.4444444444444444
3486,Volunteer,Corrective,0.0
3487,Volunteer,Nonfunctional,0.0
3488,Volunteer,Perfective,0.625
3489,Volunteer,Feature,0.125
3490,Volunteer,Corrective,0.25
3491,Volunteer,Nonfunctional,0.0
3492,Volunteer,Perfective,0.5714285714285714
3493,Volunteer,Feature,0.21428571428571427
3494,Volunteer,Corrective,0.21428571428571427
3495,Volunteer,Nonfunctional,0.0
3496,Volunteer,Perfective,0.2727272727272727
3497,Volunteer,Feature,0.2727272727272727
3498,Volunteer,Corrective,0.45454545454545453
3499,Volunteer,Nonfunctional,0.0
3500,Volunteer,Perfective,0.14285714285714285
3501,Volunteer,Feature,0.0
3502,Volunteer,Corrective,0.7142857142857143
3503,Volunteer,Nonfunctional,0.14285714285714285
3504,Volunteer,Perfective,0.4
3505,Volunteer,Feature,0.3
3506,Volunteer,Corrective,0.3
3507,Volunteer,Nonfunctional,0.0
3508,Volunteer,Perfective,0.42857142857142855
3509,Volunteer,Feature,0.14285714285714285
3510,Volunteer,Corrective,0.42857142857142855
3511,Volunteer,Nonfunctional,0.0
3512,Volunteer,Perfective,0.6
3513,Volunteer,Feature,0.26666666666666666
3514,Volunteer,Corrective,0.0
3515,Volunteer,Nonfunctional,0.13333333333333333
3516,Volunteer,Perfective,0.4
3517,Volunteer,Feature,0.1
3518,Volunteer,Corrective,0.4
3519,Volunteer,Nonfunctional,0.1
3520,Volunteer,Perfective,0.2
3521,Volunteer,Feature,0.3
3522,Volunteer,Corrective,0.2
3523,Volunteer,Nonfunctional,0.3
3524,Paid developer,Perfective,0.6923076923076923
3525,Paid developer,Feature,0.3076923076923077
3526,Paid developer,Corrective,0.0
3527,Paid developer,Nonfunctional,0.0
3528,Volunteer,Perfective,0.5
3529,Volunteer,Feature,0.16666666666666666
3530,Volunteer,Corrective,0.0
3531,Volunteer,Nonfunctional,0.3333333333333333
3532,Volunteer,Perfective,0.0
3533,Volunteer,Feature,0.0
3534,Volunteer,Corrective,1.0
3535,Volunteer,Nonfunctional,0.0
3536,Volunteer,Perfective,0.45454545454545453
3537,Volunteer,Feature,0.2727272727272727
3538,Volunteer,Corrective,0.2727272727272727
3539,Volunteer,Nonfunctional,0.0
3540,Volunteer,Perfective,0.25
3541,Volunteer,Feature,0.25
3542,Volunteer,Corrective,0.5
3543,Volunteer,Nonfunctional,0.0
3544,Volunteer,Perfective,0.7142857142857143
3545,Volunteer,Feature,0.2857142857142857
3546,Volunteer,Corrective,0.0
3547,Volunteer,Nonfunctional,0.0
3548,Volunteer,Perfective,0.7647058823529411
3549,Volunteer,Feature,0.11764705882352941
3550,Volunteer,Corrective,0.058823529411764705
3551,Volunteer,Nonfunctional,0.058823529411764705
3552,Volunteer,Perfective,0.4230769230769231
3553,Volunteer,Feature,0.23076923076923078
3554,Volunteer,Corrective,0.34615384615384615
3555,Volunteer,Nonfunctional,0.0
3556,Volunteer,Perfective,0.39285714285714285
3557,Volunteer,Feature,0.07142857142857142
3558,Volunteer,Corrective,0.5
3559,Volunteer,Nonfunctional,0.03571428571428571
3560,Volunteer,Perfective,0.6153846153846154
3561,Volunteer,Feature,0.15384615384615385
3562,Volunteer,Corrective,0.23076923076923078
3563,Volunteer,Nonfunctional,0.0
3564,Volunteer,Perfective,0.1111111111111111
3565,Volunteer,Feature,0.3333333333333333
3566,Volunteer,Corrective,0.3333333333333333
3567,Volunteer,Nonfunctional,0.2222222222222222
3568,Volunteer,Perfective,0.75
3569,Volunteer,Feature,0.0
3570,Volunteer,Corrective,0.25
3571,Volunteer,Nonfunctional,0.0
3572,Volunteer,Perfective,0.5555555555555556
3573,Volunteer,Feature,0.1111111111111111
3574,Volunteer,Corrective,0.3333333333333333
3575,Volunteer,Nonfunctional,0.0
3576,Volunteer,Perfective,0.5
3577,Volunteer,Feature,0.16666666666666666
3578,Volunteer,Corrective,0.0
3579,Volunteer,Nonfunctional,0.3333333333333333
3580,Volunteer,Perfective,0.5
3581,Volunteer,Feature,0.5
3582,Volunteer,Corrective,0.0
3583,Volunteer,Nonfunctional,0.0
3584,Volunteer,Perfective,0.5
3585,Volunteer,Feature,0.0
3586,Volunteer,Corrective,0.3333333333333333
3587,Volunteer,Nonfunctional,0.16666666666666666
3588,Volunteer,Perfective,0.45454545454545453
3589,Volunteer,Feature,0.09090909090909091
3590,Volunteer,Corrective,0.45454545454545453
3591,Volunteer,Nonfunctional,0.0
3592,Volunteer,Perfective,0.375
3593,Volunteer,Feature,0.375
3594,Volunteer,Corrective,0.25
3595,Volunteer,Nonfunctional,0.0
3596,Volunteer,Perfective,0.6666666666666666
3597,Volunteer,Feature,0.3333333333333333
3598,Volunteer,Corrective,0.0
3599,Volunteer,Nonfunctional,0.0
3600,Volunteer,Perfective,0.5
3601,Volunteer,Feature,0.16666666666666666
3602,Volunteer,Corrective,0.3333333333333333
3603,Volunteer,Nonfunctional,0.0
3604,Paid developer,Perfective,0.36363636363636365
3605,Paid developer,Feature,0.45454545454545453
3606,Paid developer,Corrective,0.18181818181818182
3607,Paid developer,Nonfunctional,0.0
3608,Volunteer,Perfective,0.425
3609,Volunteer,Feature,0.125
3610,Volunteer,Corrective,0.425
3611,Volunteer,Nonfunctional,0.025
3612,Volunteer,Perfective,0.7142857142857143
3613,Volunteer,Feature,0.2857142857142857
3614,Volunteer,Corrective,0.0
3615,Volunteer,Nonfunctional,0.0
3616,Volunteer,Perfective,0.8571428571428571
3617,Volunteer,Feature,0.0
3618,Volunteer,Corrective,0.0
3619,Volunteer,Nonfunctional,0.14285714285714285
3620,Volunteer,Perfective,0.45454545454545453
3621,Volunteer,Feature,0.2727272727272727
3622,Volunteer,Corrective,0.09090909090909091
3623,Volunteer,Nonfunctional,0.18181818181818182
3624,Volunteer,Perfective,0.625
3625,Volunteer,Feature,0.25
3626,Volunteer,Corrective,0.125
3627,Volunteer,Nonfunctional,0.0
3628,Volunteer,Perfective,1.0
3629,Volunteer,Feature,0.0
3630,Volunteer,Corrective,0.0
3631,Volunteer,Nonfunctional,0.0
3632,Volunteer,Perfective,0.5384615384615384
3633,Volunteer,Feature,0.4230769230769231
3634,Volunteer,Corrective,0.038461538461538464
3635,Volunteer,Nonfunctional,0.0
3636,Volunteer,Perfective,0.4791666666666667
3637,Volunteer,Feature,0.14583333333333334
3638,Volunteer,Corrective,0.2708333333333333
3639,Volunteer,Nonfunctional,0.10416666666666667
3640,Volunteer,Perfective,0.5
3641,Volunteer,Feature,0.0
3642,Volunteer,Corrective,0.5
3643,Volunteer,Nonfunctional,0.0
3644,Volunteer,Perfective,0.5555555555555556
3645,Volunteer,Feature,0.2222222222222222
3646,Volunteer,Corrective,0.1111111111111111
3647,Volunteer,Nonfunctional,0.1111111111111111
3648,Volunteer,Perfective,0.8571428571428571
3649,Volunteer,Feature,0.047619047619047616
3650,Volunteer,Corrective,0.09523809523809523
3651,Volunteer,Nonfunctional,0.0
3652,Volunteer,Perfective,0.5833333333333334
3653,Volunteer,Feature,0.25
3654,Volunteer,Corrective,0.16666666666666666
3655,Volunteer,Nonfunctional,0.0
3656,Volunteer,Perfective,0.6666666666666666
3657,Volunteer,Feature,0.2
3658,Volunteer,Corrective,0.13333333333333333
3659,Volunteer,Nonfunctional,0.0
3660,Volunteer,Perfective,1.0
3661,Volunteer,Feature,0.0
3662,Volunteer,Corrective,0.0
3663,Volunteer,Nonfunctional,0.0
3664,Volunteer,Perfective,0.8571428571428571
3665,Volunteer,Feature,0.14285714285714285
3666,Volunteer,Corrective,0.0
3667,Volunteer,Nonfunctional,0.0
3668,Volunteer,Perfective,0.7142857142857143
3669,Volunteer,Feature,0.07142857142857142
3670,Volunteer,Corrective,0.21428571428571427
3671,Volunteer,Nonfunctional,0.0
3672,Volunteer,Perfective,0.5714285714285714
3673,Volunteer,Feature,0.2857142857142857
3674,Volunteer,Corrective,0.14285714285714285
3675,Volunteer,Nonfunctional,0.0
3676,Volunteer,Perfective,0.7142857142857143
3677,Volunteer,Feature,0.14285714285714285
3678,Volunteer,Corrective,0.14285714285714285
3679,Volunteer,Nonfunctional,0.0
3680,Volunteer,Perfective,0.5714285714285714
3681,Volunteer,Feature,0.0
3682,Volunteer,Corrective,0.42857142857142855
3683,Volunteer,Nonfunctional,0.0
3684,Volunteer,Perfective,0.625
3685,Volunteer,Feature,0.0
3686,Volunteer,Corrective,0.25
3687,Volunteer,Nonfunctional,0.125
3688,Volunteer,Perfective,0.75
3689,Volunteer,Feature,0.0
3690,Volunteer,Corrective,0.125
3691,Volunteer,Nonfunctional,0.125
3692,Volunteer,Perfective,0.36363636363636365
3693,Volunteer,Feature,0.09090909090909091
3694,Volunteer,Corrective,0.5454545454545454
3695,Volunteer,Nonfunctional,0.0
3696,Volunteer,Perfective,0.3125
3697,Volunteer,Feature,0.3125
3698,Volunteer,Corrective,0.3125
3699,Volunteer,Nonfunctional,0.0625
3700,Volunteer,Perfective,0.0
3701,Volunteer,Feature,0.3333333333333333
3702,Volunteer,Corrective,0.6666666666666666
3703,Volunteer,Nonfunctional,0.0
3704,Volunteer,Perfective,0.23809523809523808
3705,Volunteer,Feature,0.3333333333333333
3706,Volunteer,Corrective,0.3333333333333333
3707,Volunteer,Nonfunctional,0.09523809523809523
3708,Volunteer,Perfective,0.8333333333333334
3709,Volunteer,Feature,0.16666666666666666
3710,Volunteer,Corrective,0.0
3711,Volunteer,Nonfunctional,0.0
3712,Volunteer,Perfective,0.16666666666666666
3713,Volunteer,Feature,0.3333333333333333
3714,Volunteer,Corrective,0.5
3715,Volunteer,Nonfunctional,0.0
3716,Volunteer,Perfective,0.55
3717,Volunteer,Feature,0.175
3718,Volunteer,Corrective,0.2
3719,Volunteer,Nonfunctional,0.075
3720,Volunteer,Perfective,0.6666666666666666
3721,Volunteer,Feature,0.16666666666666666
3722,Volunteer,Corrective,0.16666666666666666
3723,Volunteer,Nonfunctional,0.0
3724,Paid developer,Perfective,0.5106382978723404
3725,Paid developer,Feature,0.19148936170212766
3726,Paid developer,Corrective,0.2765957446808511
3727,Paid developer,Nonfunctional,0.02127659574468085
3728,Volunteer,Perfective,0.7857142857142857
3729,Volunteer,Feature,0.07142857142857142
3730,Volunteer,Corrective,0.07142857142857142
3731,Volunteer,Nonfunctional,0.07142857142857142
3732,Volunteer,Perfective,0.5
3733,Volunteer,Feature,0.22727272727272727
3734,Volunteer,Corrective,0.2727272727272727
3735,Volunteer,Nonfunctional,0.0
3736,Volunteer,Perfective,0.35714285714285715
3737,Volunteer,Feature,0.2857142857142857
3738,Volunteer,Corrective,0.35714285714285715
3739,Volunteer,Nonfunctional,0.0
3740,Volunteer,Perfective,0.5714285714285714
3741,Volunteer,Feature,0.2857142857142857
3742,Volunteer,Corrective,0.14285714285714285
3743,Volunteer,Nonfunctional,0.0
3744,Volunteer,Perfective,0.5
3745,Volunteer,Feature,0.16666666666666666
3746,Volunteer,Corrective,0.25
3747,Volunteer,Nonfunctional,0.08333333333333333
3748,Volunteer,Perfective,0.4
3749,Volunteer,Feature,0.1
3750,Volunteer,Corrective,0.4
3751,Volunteer,Nonfunctional,0.1
3752,Volunteer,Perfective,0.9090909090909091
3753,Volunteer,Feature,0.09090909090909091
3754,Volunteer,Corrective,0.0
3755,Volunteer,Nonfunctional,0.0
3756,Volunteer,Perfective,0.5
3757,Volunteer,Feature,0.35
3758,Volunteer,Corrective,0.15
3759,Volunteer,Nonfunctional,0.0
3760,Volunteer,Perfective,0.8571428571428571
3761,Volunteer,Feature,0.14285714285714285
3762,Volunteer,Corrective,0.0
3763,Volunteer,Nonfunctional,0.0
3764,Volunteer,Perfective,0.2222222222222222
3765,Volunteer,Feature,0.4444444444444444
3766,Volunteer,Corrective,0.3333333333333333
3767,Volunteer,Nonfunctional,0.0
3768,Volunteer,Perfective,0.6428571428571429
3769,Volunteer,Feature,0.21428571428571427
3770,Volunteer,Corrective,0.07142857142857142
3771,Volunteer,Nonfunctional,0.07142857142857142
3772,Volunteer,Perfective,0.6666666666666666
3773,Volunteer,Feature,0.0
3774,Volunteer,Corrective,0.3333333333333333
3775,Volunteer,Nonfunctional,0.0
3776,Volunteer,Perfective,0.75
3777,Volunteer,Feature,0.25
3778,Volunteer,Corrective,0.0
3779,Volunteer,Nonfunctional,0.0
3780,Paid developer,Perfective,0.75
3781,Paid developer,Feature,0.2
3782,Paid developer,Corrective,0.05
3783,Paid developer,Nonfunctional,0.0
3784,Volunteer,Perfective,0.5714285714285714
3785,Volunteer,Feature,0.42857142857142855
3786,Volunteer,Corrective,0.0
3787,Volunteer,Nonfunctional,0.0
3788,Volunteer,Perfective,0.6666666666666666
3789,Volunteer,Feature,0.3333333333333333
3790,Volunteer,Corrective,0.0
3791,Volunteer,Nonfunctional,0.0
3792,Volunteer,Perfective,0.7358490566037735
3793,Volunteer,Feature,0.09433962264150944
3794,Volunteer,Corrective,0.11320754716981132
3795,Volunteer,Nonfunctional,0.05660377358490566
3796,Volunteer,Perfective,0.5
3797,Volunteer,Feature,0.0
3798,Volunteer,Corrective,0.5
3799,Volunteer,Nonfunctional,0.0
3800,Volunteer,Perfective,0.8666666666666667
3801,Volunteer,Feature,0.13333333333333333
3802,Volunteer,Corrective,0.0
3803,Volunteer,Nonfunctional,0.0
3804,Volunteer,Perfective,0.42857142857142855
3805,Volunteer,Feature,0.42857142857142855
3806,Volunteer,Corrective,0.14285714285714285
3807,Volunteer,Nonfunctional,0.0
3808,Volunteer,Perfective,0.5555555555555556
3809,Volunteer,Feature,0.2222222222222222
3810,Volunteer,Corrective,0.16666666666666666
3811,Volunteer,Nonfunctional,0.05555555555555555
3812,Volunteer,Perfective,0.6666666666666666
3813,Volunteer,Feature,0.1111111111111111
3814,Volunteer,Corrective,0.2222222222222222
3815,Volunteer,Nonfunctional,0.0
3816,Volunteer,Perfective,0.75
3817,Volunteer,Feature,0.16666666666666666
3818,Volunteer,Corrective,0.08333333333333333
3819,Volunteer,Nonfunctional,0.0
3820,Volunteer,Perfective,0.7692307692307693
3821,Volunteer,Feature,0.07692307692307693
3822,Volunteer,Corrective,0.15384615384615385
3823,Volunteer,Nonfunctional,0.0
3824,Volunteer,Perfective,0.36363636363636365
3825,Volunteer,Feature,0.3333333333333333
3826,Volunteer,Corrective,0.30303030303030304
3827,Volunteer,Nonfunctional,0.0
3828,Volunteer,Perfective,0.509090909090909
3829,Volunteer,Feature,0.09090909090909091
3830,Volunteer,Corrective,0.4
3831,Volunteer,Nonfunctional,0.0
3832,Volunteer,Perfective,0.45454545454545453
3833,Volunteer,Feature,0.2727272727272727
3834,Volunteer,Corrective,0.2727272727272727
3835,Volunteer,Nonfunctional,0.0
3836,Volunteer,Perfective,0.8571428571428571
3837,Volunteer,Feature,0.0
3838,Volunteer,Corrective,0.14285714285714285
3839,Volunteer,Nonfunctional,0.0
3840,Volunteer,Perfective,0.3
3841,Volunteer,Feature,0.5
3842,Volunteer,Corrective,0.2
3843,Volunteer,Nonfunctional,0.0
3844,Volunteer,Perfective,0.5
3845,Volunteer,Feature,0.2857142857142857
3846,Volunteer,Corrective,0.14285714285714285
3847,Volunteer,Nonfunctional,0.07142857142857142
3848,Volunteer,Perfective,0.7857142857142857
3849,Volunteer,Feature,0.14285714285714285
3850,Volunteer,Corrective,0.07142857142857142
3851,Volunteer,Nonfunctional,0.0
3852,Paid developer,Perfective,0.65
3853,Paid developer,Feature,0.05
3854,Paid developer,Corrective,0.3
3855,Paid developer,Nonfunctional,0.0
3856,Paid developer,Perfective,0.5588235294117647
3857,Paid developer,Feature,0.38235294117647056
3858,Paid developer,Corrective,0.058823529411764705
3859,Paid developer,Nonfunctional,0.0
3860,Volunteer,Perfective,0.6923076923076923
3861,Volunteer,Feature,0.07692307692307693
3862,Volunteer,Corrective,0.23076923076923078
3863,Volunteer,Nonfunctional,0.0
3864,Volunteer,Perfective,0.5454545454545454
3865,Volunteer,Feature,0.2727272727272727
3866,Volunteer,Corrective,0.18181818181818182
3867,Volunteer,Nonfunctional,0.0
3868,Volunteer,Perfective,0.36363636363636365
3869,Volunteer,Feature,0.2727272727272727
3870,Volunteer,Corrective,0.36363636363636365
3871,Volunteer,Nonfunctional,0.0
3872,Paid developer,Perfective,0.8181818181818182
3873,Paid developer,Feature,0.18181818181818182
3874,Paid developer,Corrective,0.0
3875,Paid developer,Nonfunctional,0.0
3876,Volunteer,Perfective,0.3333333333333333
3877,Volunteer,Feature,0.5
3878,Volunteer,Corrective,0.16666666666666666
3879,Volunteer,Nonfunctional,0.0
3880,Volunteer,Perfective,1.0
3881,Volunteer,Feature,0.0
3882,Volunteer,Corrective,0.0
3883,Volunteer,Nonfunctional,0.0
3884,Volunteer,Perfective,0.84
3885,Volunteer,Feature,0.12
3886,Volunteer,Corrective,0.04
3887,Volunteer,Nonfunctional,0.0
3888,Volunteer,Perfective,0.3333333333333333
3889,Volunteer,Feature,0.16666666666666666
3890,Volunteer,Corrective,0.16666666666666666
3891,Volunteer,Nonfunctional,0.3333333333333333
3892,Volunteer,Perfective,0.2222222222222222
3893,Volunteer,Feature,0.4444444444444444
3894,Volunteer,Corrective,0.2222222222222222
3895,Volunteer,Nonfunctional,0.1111111111111111
3896,Volunteer,Perfective,0.3333333333333333
3897,Volunteer,Feature,0.3333333333333333
3898,Volunteer,Corrective,0.3333333333333333
3899,Volunteer,Nonfunctional,0.0
3900,Volunteer,Perfective,0.4074074074074074
3901,Volunteer,Feature,0.25925925925925924
3902,Volunteer,Corrective,0.3333333333333333
3903,Volunteer,Nonfunctional,0.0
3904,Volunteer,Perfective,0.5
3905,Volunteer,Feature,0.0
3906,Volunteer,Corrective,0.3333333333333333
3907,Volunteer,Nonfunctional,0.16666666666666666
3908,Paid developer,Perfective,0.625
3909,Paid developer,Feature,0.25
3910,Paid developer,Corrective,0.125
3911,Paid developer,Nonfunctional,0.0
3912,Paid developer,Perfective,0.9
3913,Paid developer,Feature,0.0
3914,Paid developer,Corrective,0.1
3915,Paid developer,Nonfunctional,0.0
3916,Volunteer,Perfective,0.8888888888888888
3917,Volunteer,Feature,0.1111111111111111
3918,Volunteer,Corrective,0.0
3919,Volunteer,Nonfunctional,0.0
3920,Volunteer,Perfective,0.5227272727272727
3921,Volunteer,Feature,0.36363636363636365
3922,Volunteer,Corrective,0.09090909090909091
3923,Volunteer,Nonfunctional,0.022727272727272728
3924,Paid developer,Perfective,0.5862068965517241
3925,Paid developer,Feature,0.13793103448275862
3926,Paid developer,Corrective,0.1724137931034483
3927,Paid developer,Nonfunctional,0.10344827586206896
3928,Volunteer,Perfective,0.6666666666666666
3929,Volunteer,Feature,0.0
3930,Volunteer,Corrective,0.3333333333333333
3931,Volunteer,Nonfunctional,0.0
3932,Volunteer,Perfective,0.3333333333333333
3933,Volunteer,Feature,0.3333333333333333
3934,Volunteer,Corrective,0.3333333333333333
3935,Volunteer,Nonfunctional,0.0
3936,Volunteer,Perfective,0.5476190476190477
3937,Volunteer,Feature,0.30952380952380953
3938,Volunteer,Corrective,0.11904761904761904
3939,Volunteer,Nonfunctional,0.023809523809523808
3940,Volunteer,Perfective,0.6666666666666666
3941,Volunteer,Feature,0.2222222222222222
3942,Volunteer,Corrective,0.1111111111111111
3943,Volunteer,Nonfunctional,0.0
3944,Volunteer,Perfective,0.75
3945,Volunteer,Feature,0.10714285714285714
3946,Volunteer,Corrective,0.14285714285714285
3947,Volunteer,Nonfunctional,0.0
3948,Paid developer,Perfective,0.55
3949,Paid developer,Feature,0.175
3950,Paid developer,Corrective,0.275
3951,Paid developer,Nonfunctional,0.0
3952,Volunteer,Perfective,0.3333333333333333
3953,Volunteer,Feature,0.3333333333333333
3954,Volunteer,Corrective,0.1111111111111111
3955,Volunteer,Nonfunctional,0.2222222222222222
3956,Volunteer,Perfective,0.3333333333333333
3957,Volunteer,Feature,0.5
3958,Volunteer,Corrective,0.16666666666666666
3959,Volunteer,Nonfunctional,0.0
3960,Volunteer,Perfective,0.6
3961,Volunteer,Feature,0.2
3962,Volunteer,Corrective,0.1
3963,Volunteer,Nonfunctional,0.1
3964,Volunteer,Perfective,0.2727272727272727
3965,Volunteer,Feature,0.36363636363636365
3966,Volunteer,Corrective,0.36363636363636365
3967,Volunteer,Nonfunctional,0.0
3968,Volunteer,Perfective,0.6363636363636364
3969,Volunteer,Feature,0.09090909090909091
3970,Volunteer,Corrective,0.18181818181818182
3971,Volunteer,Nonfunctional,0.09090909090909091
3972,Volunteer,Perfective,0.3392857142857143
3973,Volunteer,Feature,0.32142857142857145
3974,Volunteer,Corrective,0.32142857142857145
3975,Volunteer,Nonfunctional,0.017857142857142856
3976,Volunteer,Perfective,0.42857142857142855
3977,Volunteer,Feature,0.5714285714285714
3978,Volunteer,Corrective,0.0
3979,Volunteer,Nonfunctional,0.0
3980,Volunteer,Perfective,0.4166666666666667
